title	domain	tags	location
蓝田玉PDF文档网	lantianyu.net	综合其他,门户网站	
快乐学	kuailexue.com	教育文化,在线教育	北京,海淀
189批发网	189pifa.com	购物网站,电商网站	浙江,杭州
烟台房产交易网	ytfcjy.com	生活服务,房产网站	山东,烟台
天津市口腔医院	tjskq.com	医疗健康,医院诊所	
乐卡克中国	lecoq.com.cn	行业企业,服装配饰	浙江,宁波
上好佳	www.oishi-tm.com	行业企业,食品饮料	上海
蓝色港湾国际商区	solana.com.cn		
聚骑网	juqibike.com	购物网站,电商网站	
景山学校	bjjsschool.net	教育文化,中小学校	北京,东城区
欣旺达	sunwoda.com	行业企业,电子元器件	广东,深圳
龙江交警网	sysjj.cn	综合其他,公共团体	黑龙江,双鸭山
斯利安官网	ianbaby.com	购物网站,电商网站	北京,朝阳
金达	jinda.tv	行业企业	上海
扎金花游戏大厅下载	zocet.com	休闲娱乐,游戏网站	福建
上海市医药学校	spsedu.cn	教育文化,高等院校	
亭湖教育	thjy.cn	教育文化	
南京音飞货架官网	informrack.com	行业企业	江苏,南京
苗疆道事	miaojiangdaoshi.net		
我的美丽日志	beauty-diary.com.cn	购物网站	上海,长宁
于都中学	ydzx.net	教育文化,中小学校	江西,赣州
重庆工程职业技术学院	cqvie.edu.cn	教育文化,高等院校	重庆
江苏高速公众出行服务网	js96777.com	生活服务,常用查询	江苏
棱镜SDK	ljsdk.com	休闲娱乐,游戏网站	北京,朝阳
上海自考网	shzkw.org	教育文化,教育考试	上海
成都航空职业技术学院	cap.edu.cn	教育文化,高等院校	四川,成都
广东永旺	aeon.com.cn	行业企业	
鳖客网	bieke.cc	综合其他,论坛综合	贵州
亲亲我家	775jia.net	生活服务,家居建材	四川
威露士官方网站	walch.net.cn	行业企业,日化用品	广东,广州
乡村山野小说网	cc8z.com	休闲娱乐,游戏网站	
zxy空间	9162.org	生活服务	上海
天坛公园	tiantanpark.com	生活服务	北京,东城区
杂五烩九	aichenlei.cn	综合其他,门户网站	浙江
南极人官方网站	nanjiren.com.cn	行业企业	上海,黄浦
英雄世界 	heroworld.net		
乐陵市人力资源中心	sdllrc.com	综合其他,地方网站	山东,德州
波波小说网	boboxs.com	休闲娱乐,小说网站	
中国国新控股有限责任公司	www.crhc.cn	行业企业,商务服务	北京,海淀
无忧订购网	51dg.com	购物网站,电商网站	北京,海淀
汇美舍官方网上商城	prettyvalley.cn	行业企业	广东,广州
非主流繁体网	fzlft.com	生活服务,常用查询	
手机深圳通	sjszt.com	生活服务	广东,深圳
亿邮官网	eyou.net	行业企业	北京,朝阳
哦一网 	oiiiii.com	休闲娱乐	四川,成都
广东省电子商务技师学院	gd21ec.com	教育文化,高等院校	广东
9U稀游社区	9uxy.com	综合其他,论坛综合	福建
读历史网	seelishi.com	综合其他,门户网站	湖南,长沙
爱向上网上商城	upsex.cn	购物网站,电商网站	北京,朝阳
空军军事网	kongjun.cc	休闲娱乐,图片摄影	
龙港房产网	lgfang.com	生活服务,房产网站	浙江
梧州红豆网	aiwuzhou.com		广西,梧州
定陶信息港	dingtaow.com	综合其他,地方网站	山东,菏泽
西婵整形	xichan.cn	医疗健康,美容整形	四川,成都
凤凰手机网	123fh.com	综合其他,门户网站	广东,深圳
4399XYX	4399xyx.com	休闲娱乐,游戏网站	湖北
LILY英语校内网 	edu.lilyenglish.com	教育文化,培训机构	北京,朝阳
优品财富官网	upchina.com	综合其他,门户网站	上海,金山
辽宁宏运足球俱乐部	lnhyfc.com	体育健身,球类运动	辽宁
上海旅游高等专科学校	www.sitsh.edu.cn	教育文化,高等院校	上海,奉贤
我爱我家儿童家具	mokki.com.cn	生活服务,家居建材	广东,广州
中国人民解放军第四军医大临床教学医院	bjebhw.com	医疗健康,医院诊所	北京,海淀
衡南县人民政府	hengnan.gov.cn	政府组织,政府门户	湖南,衡阳
广州市红日燃具有限公司	redsungz.com	生活服务,家居建材	广东,广州
大家之家	djzhj.com	综合其他,门户网站	陕西
久爱小说下载网	blxs.org	休闲娱乐,小说网站	
山东省青岛第二中学	qderzhong.net	教育文化,中小学校	
上海苍龙专业纹身	zj-tattoo.com	休闲娱乐	上海
中国联通-山东分公司	sd.chinaunicom.com	行业企业,广电通信	山东
宜君县人民政府网	www.yijun.gov.cn	政府组织,政府门户	陕西,铜川
湖北大学研究生院	gs.hubu.edu.cn	教育文化,高等院校	湖北,武汉
爱优影视	aiyoutv.com	休闲娱乐,视频电影	
泗阳房产网	4yfcw.com	生活服务,房产网站	江苏,宿迁
一牙网	eyar.com	行业企业	浙江,杭州
大连长途汽车网	dalianbus.0535-0411.com	生活服务,汽车网站	辽宁,大连
粉色书城	fensebook.com	休闲娱乐,小说网站	福建
皇家海洋乐园 	royaloc.cn	交通旅游,旅游网站	辽宁,沈阳
山西职业技术学院	sxzzy.cn	教育文化,高等院校	山西
莱克电气	www.lexy.cn	行业企业,家电数码	江苏,苏州
贵州职业技术学院	gzvti.com	教育文化,高等院校	贵州
中山四海家具制造有限公司	four-seas.cn	行业企业,建筑材料	广东,中山
沈北新区政府网	nsy.gov.cn	政府组织,政府门户	
任丘一中 	rqyz.com	教育文化,中小学校	河北,沧州
殁漂遥	mopiaoyao.com	网络科技,数据分析	山东
西哈游乐设备	wzcelyl.com	生活服务,宠物玩具	浙江,温州
isbn书院	chinaisbn.com		
ORBIS奥蜜思官方网站暨网上商城	orbis.com.cn	购物网站,电商网站	北京,朝阳
世界名表购物商城网站	biaoworld.com	购物网站,电商网站	北京,丰台
佛山欧仕堡科技有限公司	osbkj.com	行业企业,机械工业	广东,佛山
招聘网站大全	9zhaopin.com	生活服务,求职招聘	浙江
巴黎卡诗中国官方网站	kerastase.com.cn	行业企业,日化用品	上海
宣城市人事考试网	xcpta.gov.cn	政府组织,事业单位	安徽,宣城
移动导航	16808.cn	综合其他,网址导航	广东,广州
雅致	szyazhi.com		
卓易市场	zhuoyi.com	休闲娱乐,游戏网站	上海,徐汇
IP查询	ip.itlearner.com	网络科技,常用查询	
美女网	gaoxiaodashi.com	休闲娱乐	福建
350模板官网	seo-lv.com	生活服务,家居建材	四川,成都
12530手机彩铃网站	shoujicailing.com	行业企业,广电通信	山东
小羽佳家政	www.xiaoyujia.com	生活服务,家政服务	福建,厦门
长沙星沙人才网	csxsrcw.com	生活服务,求职招聘	湖南,长沙
沈阳二中	sy2z.com	教育文化,中小学校	辽宁,沈阳
权健自然医学	588885.com	医疗健康,健康保健	福建
当升科技	www.easpring.com.cn	行业企业,石化能源	北京,丰台
例外	mixmind.com	行业企业	广东
轮改网 	lungai.com	休闲娱乐	上海
安满奶粉官网	anmumchina.com	行业企业,食品饮料	上海
上海吉野家	yoshinoyashanghai.com	生活服务,餐饮美食	上海
世界时间网	shijieshijian.net	生活服务	
东宁信息网	dn11.cn	综合其他,地方网站	河北
广州东站汽车客运站	gzdzcz.com	生活服务,汽车网站	广东,广州
太原理工大学现代科技学院	xdkj.tyut.edu.cn	教育文化,高等院校	山西,太原
湖州天气网	hz121.gov.cn	生活服务,常用查询	浙江,湖州
逛吧购物网	guangba.net	购物网站,电商网站	江苏
广东高校图书	nulog.hzu.edu.cn	教育文化,图书展馆	广东
dj嗨嗨网	gdh8.com	休闲娱乐,音乐网站	
豆麦网	doomii.com		福建
雀氏官网	chiaus.cn	生活服务,母婴网站	福建,泉州
团延安	tuanyanan.com	购物网站,团购网站	陕西,延安
77459经典语录	77495.com	休闲娱乐,明星粉丝	福建
艺术字体在线生成器	wusen.net	综合其他,地方网站	河南
05游戏	05youxi.com	休闲娱乐,游戏网站	广东,佛山
山西医科大学第一医院	sydyy.cn	医疗健康,医院诊所	山西,太原
亿众天下	yizhongtianxia.com	综合其他,网络科技,电商服务,购物网站,电商网站,购物网站,购物分享,购物网站,返利比价	广东,东莞
老君山旅游网	laojunshan.cn	交通旅游	河南,郑州
吉林警察学院	jljcxy.com	教育文化,高等院校	吉林
广州大众搬家	www.020gzbanjia.com.cn	生活服务,家政服务	广东,广州
足球网	football8.net	体育健身,球类运动	福建,厦门
若尔盖县政府网	www.ruoergai.gov.cn	政府组织,政府门户	四川,阿坝
米多娱乐	miidol.com	休闲娱乐,视频电影,网络科技,虚拟现实	北京,朝阳
大方论坛	bbs.cy44.com	综合其他,论坛综合	
常州市恩克轴承有限公司	czdfzc.cn	行业企业	
金坛教育信息网	jtjiaoyu.com	综合其他,政府组织	江苏,常州
格子达	gezida.com	教育文化,百科辞典	湖南,长沙
大蜘蛛反病毒软件	drweb.cn	网络科技,数据分析	
弱噢噢私人分享	ruooo.com	网络科技,数据分析	福建
高夫	gf-china.com.cn	行业企业,商务服务	上海
张靓颖官方网站	janezhang.com	休闲娱乐,明星粉丝	北京,朝阳
上海K11购物艺术中心	shanghaik11.com	行业企业,商业百货	上海
上海政府采购网	ccgp-shanghai.gov.cn	综合其他,公共团体	
东莞市南兴家具装备制造股份有限公司	nanxing.com.cn	行业企业,建筑材料	广东,东莞
阳普医疗	improve-medical.com	医疗健康,医疗器械	广东,广州
阜新市公安局交通警察支队	fxjj.gov.cn	政府组织,政府门户	
黑龙江东方学院招生信息网	dfxyzj.com	教育文化,高等院校	海南,东方
原平市人民政府	yuanping.gov.cn	政府组织,政府门户	山西,忻州
北京欢乐水魔方	shuimofang.net	交通旅游,旅游网站	
集运宝典	sqdxc.com	生活服务,常用查询	上海
3G生活网	3g3h.cn	网络科技,手机数码	北京
03wa论坛	03wa.com	综合其他,论坛综合	陕西
山西煤炭信息网	sxcoal.gov.cn	政府组织,事业单位	山西,太原
OMG电子竞技俱乐部	omgteam.net	网络科技,设计素材	上海,静安
营口人事人才网	ykrc.com.cn	生活服务,求职招聘	辽宁,营口
漫画吧	manhua8.net	休闲娱乐,动漫网站	
麦包网	mcbao.com	休闲娱乐	
中文看书网	cnkanshu.com	休闲娱乐,小说网站	江苏
奥帕拉拉水公园官方网站	aopalala.com	交通旅游,票务预订	河南,郑州
鄂州职业大学	ezu.net.cn	教育文化,高等院校	湖北,鄂州
浙江工商大学杭州商学院	zjhzcc.edu.cn	教育文化,高等院校	浙江,杭州
康力	www.kang-li.com	行业企业,日化用品	广东,深圳
美800商城	mei800.com	综合其他,医疗健康,健康保健,购物网站,电商网站	广东,广州
石家庄理工职业学院	sjzlg.com	教育文化,高等院校	河北,石家庄
风雷游戏	flgame.net	休闲娱乐,游戏网站	吉林,白城
北京昭贵科技开发有限责任公司	zhaogui.com	购物网站,电商网站	北京
365days高清电影网	mtkdy.com	休闲娱乐,视频电影	吉林
艺米铁	ymtie.com	行业企业,建筑材料,生活服务,家居建材	福建,泉州
寓见	yujiangongyu.com	生活服务,房产网站	上海,徐汇
小码哥教育	520it.com	教育文化,培训机构	广东,广州
手机号码归属地查询	tiantianxieye.com	生活服务,常用查询	福建
SEVEn-ELEVEn	7-11cd.cn	行业企业,商业百货	四川
北京高能时代环境技术股份有限公司	bgechina.cn	行业企业,化工能源	北京
放假安排	fang-jia.cn	生活服务,常用查询	北京
沿河县人民政府网	zgyh.gov.cn	政府组织,政府门户	贵州,铜仁
至尊宝手机官网	bestsonny.com	行业企业,广电通信	广东
安徽省宿城第一中学	ahscyz.net.cn	教育文化,中小学校	
09淘宝店	dota09.com		
上海爱尔眼科医院	aier021.com	医疗健康,医院诊所	上海
江西工业职业技术学院	jxgzy.cn	教育文化,高等院校	江西,南昌
四川热线	sichuan163.com	综合其他,门户网站,地方网站,生活服务,餐饮美食,求职招聘,分类信息,家居建材,房产网站,汽车网站,金融财经,母婴网站,交通旅游,旅游网站,新闻媒体,新闻报刊	四川,成都
曹清华官网	caoqinghua.cn	医疗健康,药品药学	广东,广州
亿告	yigao.com	网络科技,广告联盟	北京,朝阳
建始县教育信息网	jshjy.com	教育文化	
卫辉在线	weihuiwang.net		
商丘职业技术学院	sqzy.com.cn	教育文化,高等院校	河南,商丘
耀华中学	www.yaohua.org	教育文化,中小学校	天津,和平区
江西先锋软件职业技术学院	aheadedu.com	教育文化,高等院校	江西
《无限世界》官方论坛 	bbs.51play.com	综合其他,论坛综合	北京,海淀
广州市广百股份有限公司	grandbuy.com.cn	行业企业,商务服务	广东,广州
FEX 	baiduux.com	网络科技,技术编程	北京,海淀
哈秀时尚网明星频道	star.haxiu.com	休闲娱乐,娱乐时尚	广东,广州
河南科技大学教育在线（教务处）	jwc.haust.edu.cn	教育文化,高等院校	河南
航旅纵横	umetrip.com	交通旅游,交通地图	北京,东城区
梦网科技	montnets.com	行业企业	广东,深圳
《寻龙记》	xlj.1732.com	休闲娱乐,游戏网站	四川,成都
中美天津史克制药有限公司	tskf.com.cn	行业企业	
菏泽新风新貌 	zhengquan.gov.cn	政府组织,政府门户	
天通控股	tdgcore.com	行业企业	浙江,嘉兴
祝福你	zfyou.com	休闲娱乐	福建,泉州
17.5电影院官网	175cinemas.com	休闲娱乐,视频电影	北京,海淀
商丘医学高等专科学校	sqyx.edu.cn	教育文化,高等院校	河南,商丘
苏宁置业	suningestate.com	行业企业	江苏,南京
厦门大学附属成功医院	174yy.cn	医疗健康,医院诊所	福建,厦门
178动画网	178dm.com	休闲娱乐,动漫网站	福建
逸贝网	ebest2008.com	购物网站,电商网站	北京,东城区
 考古一派 	cnolder.net	生活服务,聊天交友	
清镇市人民政府	gzqz.gov.cn	政府组织,政府门户	贵州,贵阳
上海坤仪阀门有限公司	kunyifamen.com	行业企业	上海
乌兰察布民心网	wlcbmxw.cn	综合其他,政府组织	内蒙古,乌兰察布
车衣裳官网	cheyishang.com	购物网站,电商网站	北京,朝阳
广西理工职业技术学校	gxlgxx.com	教育文化,高等院校	广西
众生网络	021.net	网络科技,电脑硬件,软件下载,域名主机,网络安全,邮件通信,站长资源,数据分析	上海,宝山
RouterOS中文网	mikrotik.com.cn	网络科技,数据分析	福建
网络电视直播	wangluodianshitai.com	新闻媒体,广播电视	上海
星火金融	vcspark.com	行业企业	北京,海淀
上海法语培训中心	afshanghai.org	教育文化,培训机构	上海
湾仔码头官网	wanchaiferry.com.tw	行业企业,食品饮料	台湾,台北
《忘仙》官方网站 	w.sqage.com	休闲娱乐,游戏网站	北京,朝阳
黑糖资源网	qqjishu.net	综合其他,社交网站	贵州
CAV丽声音响	cn-cav.com	行业企业	广东,广州
南京新街口国际影城	xjkyc.com	生活服务,影楼婚嫁	江苏,南京
逐鹿工具箱 	zhulubox.com	网络科技,软件下载	河南,洛阳
深圳五洲医院针灸推拿科	kangfu.wz16.net	医疗健康,医院诊所	广东,深圳
emoi基本生活	emoi.cn	购物网站,电商网站	广东,深圳
858藏宝阁	cbg.858game.com	休闲娱乐,游戏网站	
深圳市港深通汽车驾驶员培训有限公司	hk-sz.com	生活服务,汽车网站	广东,深圳
中国装载机网	zzj168.com	行业企业,机械工业	江西,南昌
华谊嘉信	spearhead.com.cn	行业企业,广告营销	北京,朝阳
锦州在线	jzptt.com	综合其他,地方网站	辽宁,锦州
大小货车网	dxhcw.com	生活服务,汽车网站	湖北
淇县之窗	qxzc.net	综合其他,地方网站	
云天化中学	ythzx.cn	教育文化,中小学校	
贝壳出行网	outsoo.com	交通旅游,旅游网站	北京,丰台
湖北武穴网	hbwuxue.com	综合其他,地方网站	
万象物流	ewinshine.com	行业企业,物流运输	上海,闵行
联创科技	lianchuang.com	网络科技,技术编程	江苏,南京
石家庄新闻网 	news.wdsjz.com	新闻媒体	河北,石家庄
浩沙健身俱乐部	hosafitness.com	体育健身,棋牌健身	北京,朝阳
葫芦岛教育网	hldedu.com	教育文化	辽宁,葫芦岛
康芝药业	honz.com.cn	医疗健康,药品药学	海南,海口
保镖公司官方网站	bjtw007.com	行业企业,商务服务	北京,海淀
江苏省沭阳高级中学	sygjzx.com	教育文化,中小学校	江苏
搞笑吧	gaoxiao8.com	休闲娱乐	
有钱途网	youqiantu.com	休闲娱乐	山东,济南
97665我叫MT2手机网游频道	wjmt2.97665.com	休闲娱乐,游戏网站	浙江,杭州
亿通手机官网	etonmobile.com	生活服务	广东,深圳
